 20.30 11.86 7.26 6.79 10.25 -20.49 4.87 3.27 -1.53 4.24 2.33 -3.98 -2.70 -2.66 -2.57 -1.52 -2.18 1.18 4.42 2.48 4.93 5.40 4.72 2.47 1.04 -1.19 -0.74 -2.05 -1.31 -4.23 -1.08 -1.90 -5.42 -7.13 -4.13 -6.82 -8.56 -0.07 0.36 0.73
 -115.24 19.78 17.50 12.03 -22.63 18.71 -5.89 -2.16 -0.49 5.34 4.14 9.53 5.52 6.70 1.71 1.16 -1.44 -2.64 -0.46 6.41 0.87 3.27 12.04 10.21 8.89 -0.53 7.00 6.24 6.01 9.84 6.00 8.89 10.13 7.85 2.13 8.56 1.87 0.94 -5.18 15.60
 11.88 35.55 11.55 7.06 -15.79 -12.65 9.69 -21.32 5.51 0.33 -0.53 -0.32 8.35 -1.37 4.46 1.25 -1.47 -0.21 1.17 -0.10 2.07 2.65 1.43 1.41 -3.81 1.70 -5.83 4.86 -4.34 4.30 1.54 -1.16 4.07 -0.26 -4.01 -6.74 5.54 -4.77 -3.16 21.03
 35.84 -10.94 -47.01 -21.91 -53.15 14.71 -7.12 1.51 -1.06 10.54 2.22 -2.87 -0.38 -1.28 -3.32 3.39 -3.65 4.69 -1.01 2.16 -2.18 1.71 1.33 -1.22 -5.79 4.54 -0.64 -2.10 -0.78 -5.47 -1.44 -5.96 -0.89 5.09 6.68 -0.82 12.32 6.86 -16.02 -13.81
 -13.05 97.54 41.00 -29.22 -59.68 15.03 10.72 2.76 -2.35 -5.03 2.62 3.55 0.25 -1.95 4.34 0.77 0.07 -0.35 1.57 -0.70 -2.89 -1.68 -1.15 2.08 2.91 -0.88 3.35 -0.60 -2.55 2.33 4.32 4.00 3.90 0.02 1.51 1.74 2.30 -1.09 2.42 -0.06
 10.69 -19.42 -12.91 -21.34 29.50 23.65 -9.84 -11.95 5.71 2.32 -0.56 1.80 1.63 -1.78 3.01 2.56 -1.44 3.13 -0.44 -0.65 2.16 -1.08 -1.30 -0.07 1.41 -3.91 0.55 1.82 -0.16 -1.67 2.50 4.58 1.42 -3.66 -0.73 -3.83 9.36 -5.70 3.36 -10.18
 -60.77 -12.13 -16.19 24.49 -13.52 26.33 -12.43 -13.94 -16.41 7.79 3.57 -2.63 0.11 -3.34 0.50 -0.45 -4.42 -0.31 0.14 -0.06 2.92 -1.70 2.37 0.72 5.23 -2.89 -1.61 -3.73 0.44 0.87 4.04 4.74 -0.47 4.04 1.02 1.37 2.19 10.95 13.60 3.13
 17.89 53.11 -37.51 3.09 16.45 15.08 11.35 -19.52 -8.58 -5.47 6.93 2.61 4.26 -9.68 -1.91 -5.31 -0.68 1.55 -1.05 1.48 -1.35 2.34 0.50 -1.29 -2.58 -3.17 3.22 -3.04 -4.30 -2.83 3.81 -5.90 -1.22 3.26 -5.92 -9.63 6.86 -11.24 -5.81 -5.00
 99.34 -77.39 -37.30 26.32 22.97 -5.60 1.40 -0.64 -11.79 -4.09 1.93 -3.39 -1.12 2.82 -3.80 -3.89 1.36 3.79 -1.55 -3.52 -1.26 0.18 -0.27 3.57 3.17 -3.53 -2.61 -1.19 -0.87 -1.61 1.68 0.73 -2.24 3.72 -3.32 2.68 -0.11 -7.79 14.82 -3.94
 -15.59 20.90 55.54 -37.57 -39.59 -28.75 3.83 -6.25 -19.07 -4.18 2.23 2.71 -0.52 -6.10 -2.20 2.99 -6.87 -3.72 0.08 0.90 1.02 0.38 -0.94 0.60 1.71 8.07 1.80 0.56 5.26 2.24 4.09 4.58 -2.70 -4.37 10.19 -0.91 6.31 -0.52 1.86 2.96
