 -189.55 -246.72 -304.82 -133.20 8.19 5.95 9.46 -9.59 0.65 -5.91 -4.40 -0.10 -4.28 -5.78 -5.88 1.25 4.52 1.50 1.04 0.65 5.98 5.28 0.65 3.06 -2.19 -4.40 -4.72 0.12 -9.14 -1.84 -7.93 -8.95 -2.46 1.07 -11.32 -4.58 -0.19 -6.53 -20.76 -9.76
 -133.88 -292.53 -25.73 -24.95 -65.64 7.33 -0.73 -18.52 2.53 3.42 9.73 -2.14 -9.44 -4.28 -1.61 6.91 -2.78 4.14 -1.73 -6.40 -5.90 6.32 9.54 18.57 -4.92 3.76 -0.78 7.65 7.16 6.22 10.65 9.06 -3.16 4.65 18.78 -2.29 -14.45 3.91 42.45 3.44
 234.56 66.76 98.38 28.23 -48.13 26.63 -55.85 -34.35 -12.44 -26.94 17.52 -0.88 12.46 3.72 -2.32 0.75 15.17 6.47 -3.11 2.69 -0.84 -4.77 2.25 11.16 4.64 -14.45 4.50 7.36 -0.38 -3.96 -5.41 1.90 2.43 8.42 12.12 9.54 -23.25 14.99 -1.97 -28.55
 3.62 84.25 152.09 -47.06 -103.03 -17.39 2.46 -24.08 1.64 0.09 -5.79 -13.27 -0.92 -5.45 -11.87 0.85 -1.63 1.41 -1.16 -0.79 -0.30 -6.88 4.17 -1.09 9.07 0.91 -11.72 4.33 -2.16 -12.26 -17.75 -3.72 2.10 0.57 -3.88 -11.27 12.10 -19.24 43.03 22.86
 41.31 -43.60 -19.15 -159.41 -1.06 26.43 -37.57 49.67 1.79 -15.24 -2.10 -10.22 -3.38 0.06 -4.42 -11.16 6.41 -12.82 -6.79 -0.89 -8.09 1.30 -8.60 -1.15 -4.81 -0.47 -3.66 4.33 3.71 -5.11 6.63 -11.20 -3.90 7.18 3.81 6.09 -3.54 2.47 7.90 31.97
 -140.95 113.57 -43.34 -99.42 56.92 -2.63 -15.04 27.79 2.71 -1.83 -10.61 -15.66 9.37 -17.73 9.62 -6.35 0.52 -2.26 2.06 3.33 0.24 1.30 3.15 2.39 3.55 11.79 9.05 10.73 3.62 12.27 -8.02 4.00 0.77 2.84 -3.62 -8.05 -8.69 5.21 -14.32 6.91
 -45.82 33.95 -57.81 47.51 -18.52 28.70 14.33 13.14 -29.92 26.13 -4.73 32.96 8.65 5.31 -0.92 2.85 -5.40 0.59 -2.38 -8.17 5.06 -5.32 3.97 4.28 -1.81 -1.05 4.11 -11.51 -6.77 5.94 13.25 1.07 0.84 9.62 1.87 -1.53 -8.48 14.54 -2.48 -9.05
 -82.79 -90.18 88.82 124.32 -34.50 110.52 -19.26 6.23 -23.26 17.76 8.08 -2.92 1.85 2.37 10.92 12.38 14.72 4.88 -3.28 -1.76 -7.40 -2.47 0.27 7.97 3.38 3.53 -2.62 -0.37 3.06 -4.28 -1.44 -0.61 -10.58 9.01 0.87 -7.42 1.45 -25.64 1.00 53.53
 -72.64 -119.23 63.84 46.85 4.07 21.47 26.90 -14.43 -19.71 -7.90 1.63 -10.41 2.22 2.34 -0.09 -3.54 1.87 -3.22 -3.33 -7.37 -2.48 2.10 0.99 -2.81 -5.09 10.46 -2.16 6.73 0.97 -5.82 5.46 7.20 -1.74 -8.80 -8.32 -6.37 -8.79 -4.36 16.72 42.68
 -138.46 50.77 -188.39 -43.59 47.04 2.89 -4.83 -9.77 -16.10 12.36 12.42 -3.67 10.11 6.14 12.99 -5.84 13.39 -6.89 -2.65 -5.05 0.71 -3.39 -10.53 1.20 0.19 -1.00 1.20 -1.68 -3.82 -3.14 4.10 -2.41 10.14 -1.71 9.47 -9.53 0.67 -10.36 9.82 -9.24
 73.90 -161.73 36.09 12.63 -1.67 6.80 18.31 -8.14 25.76 9.06 -5.30 10.63 -5.85 6.99 -6.85 3.74 -1.16 -4.05 -3.83 4.52 -4.14 -1.19 2.66 -0.10 1.05 0.21 -1.99 6.30 -4.64 3.66 -11.22 -4.65 6.01 3.72 -4.90 0.54 6.56 5.86 -48.42 29.43
 -72.96 -22.05 -63.83 -9.51 36.79 -2.87 -58.54 16.87 -3.43 -3.91 3.39 -12.86 0.30 -0.82 3.09 -6.85 0.25 -2.25 2.22 1.11 -4.72 0.93 -3.77 6.43 -0.22 -1.24 -4.89 -7.43 1.31 1.87 -10.31 1.23 -3.47 4.13 -15.79 0.73 6.19 -4.56 0.85 -28.20
 11.96 180.34 -71.99 -14.50 14.36 39.64 32.55 23.52 -14.24 -12.77 0.93 -0.72 3.73 -12.47 0.08 -2.45 7.21 -3.18 -0.56 5.18 2.43 -8.10 3.97 3.14 0.12 6.15 -5.41 -8.41 -2.63 -3.15 -12.26 -1.76 -8.11 18.00 -14.02 -3.48 4.78 -5.39 2.09 8.67
 10.82 -200.25 -13.88 198.19 -71.02 -42.00 8.87 8.69 21.86 0.61 -30.94 21.24 16.41 -4.37 6.11 3.55 -0.87 -3.53 -6.86 11.69 2.47 6.00 5.21 0.61 -14.85 -6.76 -4.75 2.34 1.20 -7.39 6.81 9.22 3.83 7.36 -1.51 11.20 -22.22 -8.79 13.05 30.61
 124.64 -32.53 -111.60 136.58 171.59 -70.24 -28.57 8.23 -14.80 -9.93 9.37 -2.14 -3.93 2.64 -17.33 6.76 4.91 -5.11 -5.22 5.19 -6.98 9.33 -5.81 8.20 0.68 7.07 4.51 1.26 -4.50 -9.28 7.85 -4.07 4.55 5.16 10.96 -2.58 3.82 23.54 -15.01 9.17
 -271.01 150.08 3.31 8.34 34.30 3.68 44.68 -13.66 13.56 -8.58 6.10 16.54 2.29 2.83 -12.82 -12.71 -2.32 5.92 1.48 6.99 -4.47 1.12 8.60 -0.55 -2.65 6.28 -3.11 0.95 6.78 10.77 5.35 -4.39 -8.79 4.19 -17.80 -23.56 -9.61 -15.23 10.76 4.28
 -70.73 -49.21 -167.56 -134.07 -56.01 60.33 -46.16 -17.72 -17.53 6.08 -1.33 -9.00 24.85 -13.84 -6.32 -3.36 12.68 -0.86 -6.86 -2.93 -1.40 4.94 10.61 7.55 2.10 -6.56 4.26 -2.47 -9.58 -8.14 0.50 -10.32 2.92 0.72 -15.18 -2.04 1.67 -2.52 32.49 -25.14
 12.74 -272.53 -56.90 20.35 6.39 -79.05 18.90 -9.78 11.51 16.24 -9.61 -9.75 -7.56 -6.60 2.35 -9.93 4.59 -3.33 -0.56 0.92 -6.17 -5.98 3.52 -1.51 -3.91 -4.74 -2.45 1.04 -6.28 -4.65 14.36 0.15 4.45 -8.84 -3.25 21.53 13.90 2.29 -2.82 -2.59
 -212.31 287.43 -130.24 -98.91 -44.86 -29.71 -55.83 16.97 8.57 6.04 -4.70 -2.83 -3.93 13.98 -3.15 5.94 -4.77 -1.40 0.56 -3.82 3.57 5.70 -5.96 4.47 -0.61 5.90 10.26 3.22 -8.78 -3.35 -0.27 15.37 10.37 -12.52 0.85 0.41 -17.70 2.20 18.55 -39.75
