 -19.95 -14.41 -12.86 -9.89 -9.36 -12.53 -12.03 -14.80 -12.95 -13.11 -14.33 -14.37 -14.79 -15.64 -15.52 -17.08 -18.12 -17.53 -19.29 -19.62 -19.13 -18.05 -15.16 -14.76 -13.30 -11.54 -11.67 -11.61 -11.10 -11.08 -11.90 -11.36 -11.97 -12.15 -11.84 -13.89 -14.78 -15.60 -14.49 -16.08
 -15.72 -6.52 -6.51 -9.91 -8.97 -9.35 -9.98 -9.91 -11.37 -12.17 -11.41 -11.67 -11.93 -12.31 -13.28 -13.56 -13.99 -15.17 -15.09 -14.72 -13.82 -13.30 -12.32 -10.31 -9.46 -8.72 -8.75 -8.83 -8.63 -9.02 -9.88 -8.57 -9.80 -10.12 -8.59 -11.28 -9.29 -11.05 -8.11 -10.98
 -0.84 -7.61 -1.68 -9.87 -7.44 -8.05 -10.83 -9.24 -9.06 -9.18 -9.62 -10.07 -10.66 -10.57 -11.63 -11.69 -12.16 -12.49 -13.32 -12.40 -11.60 -11.62 -10.06 -9.83 -8.85 -7.57 -8.23 -7.23 -6.94 -8.21 -7.27 -8.36 -7.89 -9.70 -9.12 -9.93 -10.12 -6.39 -6.82 -9.67
 -9.12 -12.55 -7.07 -5.29 -9.12 -8.08 -8.47 -8.80 -8.60 -8.72 -8.80 -9.60 -9.71 -10.28 -10.46 -11.06 -12.00 -11.33 -11.82 -11.44 -10.97 -10.48 -9.38 -7.74 -7.18 -7.71 -6.79 -6.25 -6.67 -7.03 -7.08 -6.57 -6.47 -6.44 -8.88 -9.39 -6.74 -7.76 -7.67 -10.29
 -7.93 -9.33 -7.37 -6.72 -6.40 -7.13 -7.65 -7.43 -7.70 -7.85 -7.85 -7.32 -8.64 -9.18 -9.99 -10.10 -10.70 -10.16 -10.67 -10.08 -9.88 -9.22 -8.77 -7.39 -7.06 -6.26 -5.85 -6.21 -6.16 -6.99 -6.96 -6.30 -6.84 -6.16 -8.42 -6.92 -9.33 -9.00 -5.46 -6.38
 -1.25 -9.58 -8.65 -6.26 -6.76 -7.56 -6.73 -6.85 -7.53 -7.11 -7.71 -7.23 -7.77 -8.39 -9.05 -8.83 -9.42 -9.92 -9.63 -9.21 -8.59 -8.17 -7.10 -6.54 -6.09 -5.54 -4.88 -6.40 -5.16 -5.98 -5.70 -5.04 -6.05 -6.69 -6.63 -6.71 -8.41 -9.33 -4.71 -3.62
 1.10 -7.46 -8.63 -4.21 -6.05 -6.47 -6.34 -6.84 -7.25 -6.38 -6.81 -7.15 -6.78 -7.03 -7.96 -9.11 -9.14 -8.60 -8.34 -8.24 -7.68 -7.40 -6.50 -6.49 -5.25 -4.70 -5.39 -4.93 -4.82 -5.58 -5.75 -5.12 -6.88 -4.58 -5.49 -7.77 -6.21 -10.50 -3.15 -7.82
 -2.83 -5.27 -6.34 -5.41 -4.97 -5.49 -6.85 -7.97 -6.81 -6.53 -7.74 -7.14 -6.84 -7.91 -7.58 -7.79 -8.08 -9.01 -8.51 -8.21 -7.76 -7.61 -7.05 -5.20 -5.14 -4.66 -4.64 -4.69 -4.94 -2.92 -5.21 -5.99 -4.81 -4.00 -8.18 -7.18 -4.35 -0.41 0.00 0.00
 -3.74 -6.59 -4.34 -3.83 -6.12 -6.04 -5.74 -5.68 -5.90 -5.97 -5.56 -6.19 -6.21 -7.06 -6.32 -6.66 -8.12 -7.70 -8.19 -6.55 -5.79 -5.80 -6.94 -5.54 -4.21 -4.47 -3.80 -4.33 -4.67 -4.76 -5.47 -3.53 -5.99 -6.20 -2.68 -4.73 -4.41 -9.27 0.00 0.00
 0.00 -10.50 -1.82 -3.22 -4.63 -5.36 -5.14 -6.06 -5.47 -4.89 -5.61 -6.04 -6.46 -7.02 -6.75 -6.56 -7.31 -6.65 -8.52 -5.87 -6.29 -5.49 -6.24 -5.03 -4.43 -2.83 -5.20 -4.84 -2.90 -3.05 -4.98 -5.22 -4.99 -2.54 -6.15 -1.88 -4.79 0.00 0.00 0.00
